60,a0ba34f1-7b9a-45f3-a67a-ff06e50b8ff5,1034,2,0,Color,beige,Female Support,Hues,NaN,NaN,NaN,FilmColors
61,d9f486be-1be8-483e-b581-4468061c1c9c,1179,1,0,Color,apricot,Female Support,Hues,NaN,NaN,NaN,FilmColors
62,ef3ecf5c-a481-4cdf-b301-358f3b0d0b71,1297,1,0,Color,mustard,Female Support,Hues,NaN,NaN,NaN,FilmColors
63,c10c8c00-dcee-4246-8823-2d755da4aaec,1172,1,0,Color,ultramarine,Female Support,Hues,NaN,NaN,NaN,FilmColors
64,bc511217-7c03-4512-903a-03541d691871,1221,0,0,Color,skin shade,Female Support,Hues,NaN,NaN,NaN,FilmColors
65,37961be9-6cd3-43f4-93df-67df931e99ac,1200,0,0,Color,rainbow colors,Female Support,Hues,NaN,NaN,NaN,FilmColors
66,de30bc34-77cf-4eaf-9ba2-7769f30a4e24,1165,1,0,Color,peach,Female Support,Hues,NaN,NaN,NaN,FilmColors
67,a5681b26-a2b6-4a7e-a53a-3c8c6ef39f58,1111,0,0,Color,silver,Female Support,Hues,NaN,NaN,NaN,FilmColors
68,6b4bfb3e-72f3-4ac5-9823-2891a4e846e7,1137,7,0,Color,sepia,Female Support,Hues,sepia is always toning!,sepia is always toning!,NaN,FilmColors
69,aa55c654-33ef-4dde-a097-08778a9cffa4,1069,3,0,Color,saturated,Female Support,Hues,NaN,NaN,NaN,FilmColors
70,e43ae37d-d513-481b-a208-311df5fab309,1125,6,0,Color,rust,Female Support,Hues,NaN,NaN,NaN,FilmColors
71,fb121388-348c-419e-8ce6-3f12bf444283,1131,3,0,Color,primary colors,Female Support,Hues,NaN,NaN,NaN,FilmColors
72,c68c17dc-132d-4016-8630-59d72ad0c9f5,1062,3,0,Color,pastels,Female Support,Hues,NaN,NaN,NaN,FilmColors
73,a5aeddce-d258-4ccf-a5bb-db445c97b9de,1098,5,0,Color,mid-tones,Female Support,Hues,In relation to brightness.,bezogen auf Helligkeit,NaN,FilmColors
74,2d389ada-a3b4-403d-9baf-7c005dc8f2e5,978,1,0,Color,yellow,Female Support,Hues,NaN,NaN,NaN,FilmColors
75,3db0734c-4ce9-482c-adb1-c3f82944270e,1190,6,0,Color,bronze,Male Protagonist,Hues,NaN,NaN,NaN,FilmColors
76,2f322f76-2533-42e9-be7e-4bf7a258dce0,1183,1,0,Color,apricot,Male Protagonist,Hues,NaN,NaN,NaN,FilmColors
77,0efabf5d-8ecf-4e76-88b4-d0947bdd87c5,1052,2,0,Color,white,Male Protagonist,Hues,NaN,NaN,NaN,FilmColors
78,cab0751d-8653-47a6-a71a-3bb5f764ab46,1168,1,0,Color,peach,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
79,eac6aa5e-899c-4153-bb60-5598791c46bd,1051,2,0,Color,white,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
80,00365087-d752-4506-9535-9194dcbefd6e,958,1,0,Color,red,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
81,ae512487-d947-449e-a38d-a3150dce924d,1016,0,0,Color,purple,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
82,72678e45-7e4e-435c-9a2a-7ff8d415cebd,988,1,0,Color,pink,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
83,c103d3e6-3f39-4d67-8a83-c0a5ea948680,1009,0,0,Color,orange,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
84,8741ee9f-24c4-4a9d-8df8-34784893a883,1002,1,0,Color,magenta,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
85,d9595b42-503f-44e2-b6a8-76f0a96f9a40,966,1,0,Color,green,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
86,87b4cfb2-7077-4c87-9a2b-06c83fb34467,1196,0,0,Color,color gradient,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
